-5,0,0,0,0,0,0,0
-5,0,0,0,1,0.13172800617479155,-0.08773163732589749,-0.08610466626694951
-5,0,0,0,2,0,0,0
-5,0,0,1,0,0,0,0
-5,0,0,1,1,0,0,0
-5,0,0,1,2,0,0,0
-5,0,0,2,0,0,0,0
-5,0,0,2,1,0,0,0
-5,0,0,2,2,0,0,0
-5,0,0,3,0,0,0,0
-5,0,0,3,1,0,0,0
-5,0,0,3,2,0,0,0
-5,0,1,0,0,0,0,0
-5,0,1,0,1,0.14204195245542323,-0.11401306667600147,-0.13358801033612533
-5,0,1,0,2,0.003994009991006998,-0.0029968447886872195,-0.001998997002996002
-5,0,1,1,0,0,0,0
-5,0,1,1,1,0,0,0
-5,0,1,1,2,0,0,0
-5,0,1,2,0,0,0,0
-5,0,1,2,1,0,0,0
-5,0,1,2,2,0,0,0
-5,0,1,3,0,0,0,0
-5,0,1,3,1,0,0,0
-5,0,1,3,2,0,0,0
-5,0,2,0,0,0,0,0
-5,0,2,0,1,0,0,0
-5,0,2,0,2,0,0,0
-5,0,2,1,0,0,0,0
-5,0,2,1,1,-0.02829795267761913,-0.017557732747790197,-0.08562913385237515
-5,0,2,1,2,-0.015832919463833993,0.005739766848163713,-0.01775661329828781
-5,0,2,2,0,0,0,0
-5,0,2,2,1,0,0,0
-5,0,2,2,2,0,0,0
-5,0,2,3,0,0,0,0
-5,0,2,3,1,0,0,0
-5,0,2,3,2,0,0,0
-5,0,3,0,0,0,0,0
-5,0,3,0,1,0,0,0
-5,0,3,0,2,0,0,0
-5,0,3,1,0,0,0,0
-5,0,3,1,1,0,0,0
-5,0,3,1,2,0,0,0
-5,0,3,2,0,0,0,0
-5,0,3,2,1,-0.11191451589530046,-0.1346679260961649,0.16851387280627445
-5,0,3,2,2,-0.059919450272534196,-0.058260786427455975,0.1146075608255403
-5,0,3,3,0,0,0,0
-5,0,3,3,1,-0.03047562808355996,-0.03247641886858083,0.061914735542891654
-5,0,3,3,2,-0.05139291868249898,-0.0620227385617903,0.0860021527373683
-5,1,0,0,0,0.04589666303569724,-0.0334436837359573,-0.023724632045960196
-5,1,0,0,1,0.2443532849776746,-0.16562022072451196,-0.14192057285431323
-5,1,0,0,2,0,0,0
-5,1,0,1,0,0,0,0
-5,1,0,1,1,0,0,0
-5,1,0,1,2,0,0,0
-5,1,0,2,0,0,0,0
-5,1,0,2,1,0,0,0
-5,1,0,2,2,0,0,0
-5,1,0,3,0,0,0,0
-5,1,0,3,1,0,0,0
-5,1,0,3,2,0,0,0
-5,1,1,0,0,-0.000991993085749618,-0.003981959140520125,0.003961142083275825
-5,1,1,0,1,0.2824012118269097,-0.16971604347483316,-0.18753542968167797
-5,1,1,0,2,0,0,0
-5,1,1,1,0,0,0,0
-5,1,1,1,1,0,0,0
-5,1,1,1,2,0,0,0
-5,1,1,2,0,0,0,0
-5,1,1,2,1,0,0,0
-5,1,1,2,2,0,0,0
-5,1,1,3,0,0,0,0
-5,1,1,3,1,0,0,0
-5,1,1,3,2,0,0,0
-5,1,2,0,0,0,0,0
-5,1,2,0,1,0,0,0
-5,1,2,0,2,0,0,0
-5,1,2,1,0,-0.001999,-0.004990005000997002,0.0029970019990000004
-5,1,2,1,1,0.2651010511796182,-0.2410465588076244,-0.3204215255893065
-5,1,2,1,2,-0.001984013489676629,-0.0029066365593017106,-0.020791305078917716
-5,1,2,2,0,0,0,0
-5,1,2,2,1,0,0,0
-5,1,2,2,2,0,0,0
-5,1,2,3,0,0,0,0
-5,1,2,3,1,0,0,0
-5,1,2,3,2,0,0,0
-5,1,3,0,0,0,0,0
-5,1,3,0,1,0,0,0
-5,1,3,0,2,0,0,0
-5,1,3,1,0,0,0,0
-5,1,3,1,1,0,0,0
-5,1,3,1,2,0,0,0
-5,1,3,2,0,0,0,0
-5,1,3,2,1,-0.1799683114664152,-0.10157803340347138,-0.14653330004722234
-5,1,3,2,2,-0.037266832064926834,-0.0206715229338535,0.026247823641713235
-5,1,3,3,0,0,0,0
-5,1,3,3,1,-0.30309347038096995,-0.2585477722681704,0.3555088875988396
-5,1,3,3,2,-0.0535390433080844,-0.045933289217380636,0.09972755741099786
-5,2,0,0,0,0.28843100095758556,-0.19548469745934072,-0.1993889164104531
-5,2,0,0,1,0.09158436435960007,-0.05542977617930174,-0.06949948773037767
-5,2,0,0,2,0,0,0
-5,2,0,1,0,0,0,0
-5,2,0,1,1,0,0,0
-5,2,0,1,2,0,0,0
-5,2,0,2,0,0,0,0
-5,2,0,2,1,0,0,0
-5,2,0,2,2,0,0,0
-5,2,0,3,0,0,0,0
-5,2,0,3,1,0,0,0
-5,2,0,3,2,0,0,0
-5,2,1,0,0,-0.011657243481154118,-0.02747685417866187,-0.008067093662930094
-5,2,1,0,1,0.1764388457353496,-0.1245838454884849,-0.11578233499442038
-5,2,1,0,2,0,0,0
-5,2,1,1,0,0,0,0
-5,2,1,1,1,0,0,0
-5,2,1,1,2,0,0,0
-5,2,1,2,0,0,0,0
-5,2,1,2,1,0,0,0
-5,2,1,2,2,0,0,0
-5,2,1,3,0,0,0,0
-5,2,1,3,1,0,0,0
-5,2,1,3,2,0,0,0
-5,2,2,0,0,0,0,0
-5,2,2,0,1,0,0,0
-5,2,2,0,2,0,0,0
-5,2,2,1,0,-0.019735742024840616,-0.03338061156638349,0.015239246224428526
-5,2,2,1,1,0.2251992936592165,-0.17820260619385558,-0.17375098346271659
-5,2,2,1,2,0,0,0
-5,2,2,2,0,0,0,0
-5,2,2,2,1,0,0,0
-5,2,2,2,2,0,0,0
-5,2,2,3,0,0,0,0
-5,2,2,3,1,0,0,0
-5,2,2,3,2,0,0,0
-5,2,3,0,0,0,0,0
-5,2,3,0,1,0,0,0
-5,2,3,0,2,0,0,0
-5,2,3,1,0,0,0,0
-5,2,3,1,1,0,0,0
-5,2,3,1,2,0,0,0
-5,2,3,2,0,-0.005984993091757407,-0.010945105066964438,0.007972088737870997
-5,2,3,2,1,0.2841605461748201,-0.25515811843433783,-0.2772566441777613
-5,2,3,2,2,0,0,0
-5,2,3,3,0,0,0,0
-5,2,3,3,1,-0.13570237853130673,-0.20378405630046534,-0.03313421439319884
-5,2,3,3,2,0,0,0
-5,3,0,0,0,0.11064276792607376,-0.24680333310848024,-0.1960990004288429
-5,3,0,0,1,0,0,0
-5,3,0,0,2,0,0,0
-5,3,0,1,0,0,0,0
-5,3,0,1,1,0,0,0
-5,3,0,1,2,0,0,0
-5,3,0,2,0,0,0,0
-5,3,0,2,1,0,0,0
-5,3,0,2,2,0,0,0
-5,3,0,3,0,0,0,0
-5,3,0,3,1,0,0,0
-5,3,0,3,2,0,0,0
-5,3,1,0,0,-0.03101923448947689,-0.19354404641059406,0.012950591755200037
-5,3,1,0,1,0.08794087432577041,-0.04879226270787871,-0.05069373904732215
-5,3,1,0,2,0,0,0
-5,3,1,1,0,0,0,0
-5,3,1,1,1,0,0,0
-5,3,1,1,2,0,0,0
-5,3,1,2,0,0,0,0
-5,3,1,2,1,0,0,0
-5,3,1,2,2,0,0,0
-5,3,1,3,0,0,0,0
-5,3,1,3,1,0,0,0
-5,3,1,3,2,0,0,0
-5,3,2,0,0,0,0,0
-5,3,2,0,1,0,0,0
-5,3,2,0,2,0,0,0
-5,3,2,1,0,-0.04280985623251223,-0.10102499482463563,0.03601462775519111
-5,3,2,1,1,0.2007959297985833,-0.1245826154303655,-0.11134522717184481
-5,3,2,1,2,0,0,0
-5,3,2,2,0,0,0,0
-5,3,2,2,1,0,0,0
-5,3,2,2,2,0,0,0
-5,3,2,3,0,0,0,0
-5,3,2,3,1,0,0,0
-5,3,2,3,2,0,0,0
-5,3,3,0,0,0,0,0
-5,3,3,0,1,0,0,0
-5,3,3,0,2,0,0,0
-5,3,3,1,0,0,0,0
-5,3,3,1,1,0,0,0
-5,3,3,1,2,0,0,0
-5,3,3,2,0,-0.035187759250006674,-0.05721665059829863,0.014998984475917623
-5,3,3,2,1,0.26223362018428464,-0.13349188885371369,-0.15364481759422027
-5,3,3,2,2,0,0,0
-5,3,3,3,0,-0.013909266811056784,-0.01390922669530247,0.020609985279563373
-5,3,3,3,1,0.19530519843615185,-0.23262955453891762,-0.2612133206824768
-5,3,3,3,2,0,0,0
-5,4,0,0,0,-0.1534142476892931,-0.2940311841259515,0.1684079468655094
-5,4,0,0,1,0,0,0
-5,4,0,0,2,0,0,0
-5,4,0,1,0,0,0,0
-5,4,0,1,1,0,0,0
-5,4,0,1,2,0,0,0
-5,4,0,2,0,0,0,0
-5,4,0,2,1,0,0,0
-5,4,0,2,2,0,0,0
-5,4,0,3,0,0,0,0
-5,4,0,3,1,0,0,0
-5,4,0,3,2,0,0,0
-5,4,1,0,0,-0.06938202053793942,-0.18930162622341706,0.032756377115103805
-5,4,1,0,1,0,0,0
-5,4,1,0,2,0,0,0
-5,4,1,1,0,0,0,0
-5,4,1,1,1,0,0,0
-5,4,1,1,2,0,0,0
-5,4,1,2,0,0,0,0
-5,4,1,2,1,0,0,0
-5,4,1,2,2,0,0,0
-5,4,1,3,0,0,0,0
-5,4,1,3,1,0,0,0
-5,4,1,3,2,0,0,0
-5,4,2,0,0,0,0,0
-5,4,2,0,1,0,0,0
-5,4,2,0,2,0,0,0
-5,4,2,1,0,-0.0706319092646727,-0.25463851003674964,0.07877583873756219
-5,4,2,1,1,0.053542513548775074,-0.05353891795499311,-0.025677001401960876
-5,4,2,1,2,0,0,0
-5,4,2,2,0,0,0,0
-5,4,2,2,1,0,0,0
-5,4,2,2,2,0,0,0
-5,4,2,3,0,0,0,0
-5,4,2,3,1,0,0,0
-5,4,2,3,2,0,0,0
-5,4,3,0,0,0,0,0
-5,4,3,0,1,0,0,0
-5,4,3,0,2,0,0,0
-5,4,3,1,0,0,0,0
-5,4,3,1,1,0,0,0
-5,4,3,1,2,0,0,0
-5,4,3,2,0,-0.07049552351228748,-0.14098002916403887,0.04572758991481291
